"morogoro_mtombozi_lusange",0.4516,0.2097,0,0.7969,0.625
"mtwaraurban_chikongola_mwela",1,0,0,1,1
"ulanga_usangule_usangule",0.4842,0.329,0,0.4784,0.5961
"morogorourban_kingolwira_mwembemsafa",0.2906,0.3719,0.379,0.4806,0.5556
"lindirural_kiwawa_mputwa",0,0.4583,0.5833,0.5625,0.7778
"kisarawe_msimbu_homboza",0.6061,0.3838,0.7,0.6634,0.5981
"masasitownshipauthority_nyasa_mtaawawapiwapib",0.0263,0.1053,0.3333,0.2623,0
"ilala_msongola_mbondole",0.1565,0.1063,0.4235,0.2313,0.4185
"kilombero_idete_idete",0.1682,0.2339,0,0.6214,0.4874
"kilwa_miteja_miteja",0.3237,0.483,0.5278,0.6374,0.4946
"kinondoni_kijitonyama_alimauaa",0.3333,0.7073,0,0.0208,0
"morogorourban_boma_mzigila",0.32,0.5128,0,0.5287,0.6
"masasi_mbuyuni_ndibwa",0.3889,0,0.7895,0.6316,0.5789
"mtwaraurban_chuno_ligulab",0.8077,0.3,0.5625,0.8667,0.4545
"liwale_kiangara_litoo",0,0.3421,0,0.4,0
"newala_kitangari_kitangarihospitali",0.303,0.791,0.5,0.4286,0.4286
"kisarawe_kisarawe_kisarawe",0.6746,0.4252,0.6094,0.5971,0.3757
"morogorourban_mafiga_ccm",0.4762,0.6744,0,0.2128,0.451
"morogoro_tawa_milawilila",0.7,0,0,0,0.0465
"morogoro_bungu_bungu",0,0.5915,0.5,0.3425,0.2703
"masasitownshipauthority_mpindimbi_chanikanguo",0,0.5135,0.4211,0.4,0.6186
"kinondoni_magomeni_dossi",0.1429,0.625,0,0,0
"tandahimba_maundo_changombe",0.3636,0,0.0909,0,0
"mkuranga_kisiju_kisijupwani",0.1429,0,0.2034,0.2667,0.4677
"tandahimba_mkundi_lipalwei",0.4,0,0.8125,0,0.4375
"mtwararural_mbawala_mduwi",0,0.1429,0.2857,0.8571,0.4286
"newala_chilangala_mkongi",0.375,0.0625,0.2353,0.4706,0
"temeke_mianzini_majimatitu",0.5714,0.5,0.8333,0.4,0.7143
"kilwa_kipatimu_nandembo",0.0185,0,0.375,0,0.7895
"temeke_mjimwema_ungindoni",0.3231,0.4658,0.75,0.5116,0.3207
"nachingwea_nditi_namanja",0.2553,0.25,0.6735,0.5556,0.4074
"kinondoni_makurumla_kwajongo",0.3375,0.6707,0.7356,0.0842,0
"kilwa_mandawa_kiwawa",0.3827,0.2195,0.0119,0.4,0.3372
"morogoro_mtombozi_mtombozi",0.4227,0.648,0.4192,0.4826,0.3186
"mkuranga_kimanzichana_kimanzichanakaskazi",0.0566,0,0.0357,0.193,0.1186
"kinondoni_msigani_msigani",0.4667,0.8228,0.7975,0.5125,0.5778
"kinondoni_mikocheni_regentestate",0.25,0.6,0.8,0.4,0.8
"tandahimba_dinduma_mitene",0,0,0.4667,0.4,0
"kinondoni_mwananyamala_bwawani",0.1429,0.875,0.75,0.375,0.5278
"ilala_kipawa_karakata",0.2959,0,0.3663,0.2403,0.4727
"masasi_lukuledi_mraushi",0.0769,0,0.5714,0.7857,0.7143
"newala_mtopwa_mnyeu",0.1136,0,0.8043,0.1277,0
"nanyumbu_sengenya_kisimatu",0,0,0.5,0,0
"ilala_kipawa_mogo",0.2513,0,0.3795,0.1952,0.4824
"liwale_likongowele_uliya",0,0,0.0377,0.4815,0
"morogorourban_mlimani_kikundi",0.2561,0.5227,0.3222,0.6667,0.6957
"lindirural_mipingo_mipingo",0.3448,0.5172,0.5714,0.7857,0.4615
"morogorourban_kingolwira_mafisa",0.3617,0.3529,0.3818,0.6441,0.5366
"masasi_namatutwe_mkwapa",0,0,0.3721,0.7955,0.3778
"morogoro_kidugalo_magera",0.4778,0.5604,0,0.3656,0.0745
"nanyumbu_mnanje_ngupe",0.7857,0,0.68,0.3529,0.2609
"tandahimba_mihambwe_ruvuma",0,0,0,0.0714,0
"tandahimba_chikongola_lubangala",0,0,0,0.2857,0.375
"mtwaraurban_vigaeni_kisutub",0,0,0.25,1,0
"kilwa_chumo_namayuni",0.2414,0.1724,0.6333,0.6,0.6617
"morogorourban_mzinga_kongab",0,0,0.6,0.75,0.8462
"masasitownshipauthority_mpindimbi_mapale",0,0.3333,0.6667,0.3333,0.6
"masasi_mnavira_mkwaya",0.3684,0,0.8,0.2195,0
"lindirural_mandwanga_chiuta",0,0,0,0,0.7778
"mtwararural_msangamkuu_namela",0,0.4615,0.5,0.4286,0
"mtwararural_mahurunga_kilombero",0,0,0.2258,0.7778,0
"kisarawe_masaki_sungwi",0.1946,0,0.2394,0.3545,0.5969
"rufiji_mbuchi_mbuchi",0.6744,0.1908,0.7955,0,0.7481
"morogorourban_mafiga_kidondolob",0.4516,0.6875,0,0.0857,0.3784
"kinondoni_kawe_mzimuni",0.2857,0.6522,0.56,0.2353,0.5556
"ruangwa_nambilanje_mtondo",0,0.2195,0,0.119,0.6667
"morogorourban_mjimpya_fumilwab",0.5385,0.4286,0,0.8667,0.4375
"newala_nakahako_mitahu",0,0,0,0,0
"nachingwea_nambambo_nyerere",0,0,0,0,0
"masasi_mbuyuni_mpulima",0.5417,0,0.56,0.36,0.04
"mkuranga_tambani_mwanadilatu",0.7907,0.4318,0.4667,0.5,0.7966
"nanyumbu_sengenya_mkumbaru",0.3051,0,0.6935,0.5323,0.7021
"morogorourban_mbuyuni_mgonahazeru",0.4,0.3019,0.211,0.5664,0.3929
"kilombero_mlimba_kamwene",0.122,0.4576,0.3117,0.6024,0.3984
"lindirural_pangatena_hingawali",0.7952,0.4821,0,0.4286,0.5714
"temeke_somangila_dege",0.2982,0.0984,0.2388,0.2432,0.2532
"mkuranga_bupu_mamndimpera",0.2424,0.7941,0.6061,0.7895,0.8043
"newala_makukwe_mmongo",0.7778,0,0,0.2222,0
"ilala_ilala_mafuriko",0.3846,0,0.7059,0.2353,0.2632
"morogoro_tawa_kisarawe",0,0.7857,0,0.2,0.4
"morogorourban_uwanjawataifa_mindu",0,0,0,0,1
"kilwa_mingumbi_nampunga",0.1026,0,0.8,0.0976,0.122
"kinondoni_mwananyamala_mwinjuma",0.75,0.75,0.875,0.625,0.5116
"morogorourban_kingo_railwaysflats",0.4068,0.4918,0.0984,0,0.4394
"tandahimba_lyenje_umoja",0.8077,0,0,0.037,0.2143
"mtwararural_kitaya_mayembejuu",0,0.28,0.5769,0.3846,0.2963
"rufiji_bungu_nyambili",0.375,0.4375,0.4375,0.125,0.125
"masasitownshipauthority_mkomaindo_mchema",0.1471,0.4865,0.3158,0.2571,0.3333
"lindirural_kiwalala_ruo",0,0.5417,0,0.2174,0.1087
"tandahimba_naputa_mwangazasokoni",0,0.8,0.0278,0,0.2703
"masasitownshipauthority_mkomaindo_misufini",0.0986,0.3784,0.5325,0.1942,0.2647
"kibahaurban_misugusugu_zogowale",0.2963,0.4828,0.6,0.6429,0.5263
"nachingwea_nambambo_jiunge",0,0,0,0,0
"morogoro_gwata_kinonko",0.4959,0.6803,0.3333,0.648,0.7953
"masasitownshipauthority_mtandi_benako",0.0682,0.3182,0.6,0.3226,0.186
"masasi_lulindi_mkaseka",0.2667,0,0.8125,0.625,0
"tandahimba_mnyawa_jangwani",0,0,0.6154,0.4667,0.4667
"nanyumbu_napacho_ndechela",0,0,0.5263,0.7931,0.2203
"temeke_mianzini_majimatitua",0.72,0.32,0.76,0.3043,0.7812
"liwale_mbaya_nduruka",0,0.2157,0.1132,0.2667,0.6667
"kilwa_kipatimu_darajani",0.1613,0.3438,0.303,0.7879,0.5455
"masasitownshipauthority_nyasa_mtaawawapiwapia",0.0667,0.1333,0.3667,0.2045,0.1282
"temeke_charambe_kurasinimjimpya",0.3333,0.8889,0.3333,0.1111,0.0909
"newala_makote_chikwaya",0,0,0.8182,0,0
"kinondoni_manzese_madizini",0.2857,0.0435,0.7917,0,0
"rufiji_mwambao_kivinjab",0,0.5625,0,0.2941,0.4118
"morogoro_mkuyuni_kibuko",0.5373,0,0.0588,0.1594,0.1143
"masasitownshipauthority_marika_mumbaka",0,0.1129,0.2619,0.2278,0.4167
"temeke_miburani_uwanjawataifa",0.8333,0,0,0,0
"ruangwa_chienjele_namakuku",0.4898,0,0.3533,0.4688,0.5441
"masasi_mbuyuni_majembendago",0.619,0,0.5909,0.5909,0
"mkuranga_tambani_mlamleni",0.7963,0.3036,0.4211,0.1552,0.6
"masasi_namalenga_mkangaula",0.3803,0,0.1622,0.2133,0.0526
"kilwa_mitole_mitole",0.0312,0.0462,0.2879,0.75,0.5319
"kilwa_kinjumbi_marendego",0.2883,0.6991,0.4655,0.453,0.6351
"kilwa_kiranjeranje_kiswele",0.4048,0.4186,0.2727,0.2955,0.8
"morogoro_kibogwa_nyachiro",0.3696,0.6809,0,0.7917,0.5926
"masasitownshipauthority_mkomaindo_mkadaendaa",0.1282,0.2564,0.4103,0.3158,0.2857
"lindirural_kiwalala_mpembe",0,0.2826,0,0.3111,0.3182
"masasitownshipauthority_migongo_migongoa",0,0.7368,0.6316,0.2895,0.25
"lindiurban_mingoyo_mkwaya",0.8718,0.439,0.2143,0.6875,0.3529
"morogorourban_mzinga_viswayu",0,0,0.8,0.7,0.7727
"morogorourban_sultanarea_umbunga",0,0.75,0,1,0.25
"morogorourban_mafiga_zahanati",0.4375,0.5224,0,0.2237,0.3875
"kisarawe_kibuta_bwama",0.7955,0.2941,0.5283,0.5,0.6
"mkuranga_lukanga_lukanga",0.7778,0.2593,0,0,0.3
"mtwaraurban_ufukoni_kagera",0.4839,0.5938,0.6765,0.3714,0.4889
"morogorourban_kingo_nkomo",0.4127,0.5455,0.0588,0,0.5062
"tandahimba_tandahimba_mbalala",0,0,0.5,0.75,0.5
"morogorourban_kiwanjachandege_bondwa",0,0.4568,0.7515,0.5,0.2143
"temeke_pembamnazi_tundwi",0.4154,0.6087,0.7467,0.5926,0.5814
"lindiurban_jamhuri_mtange",0.1111,0.5556,0.5,0.8,0.1818
"ruangwa_nanganga_mtakuja",0,0.7941,0.72,0.5417,0.7368
"ilala_ilala_karume",0,0,0.6667,0.2,0.1667
"newala_mkunya_chihanga",0,0.7949,0.3636,0.3333,0.7778
"temeke_miburani_wailesi",0.75,0,0,0,0
"rufiji_mbwara_nambunja",0.6111,0.2778,0.6667,0.6667,0
"morogoro_mkulazi_kidunda",0.4948,0.0884,0,0.7973,0.7127
"kinondoni_kijitonyama_kijitonyama",0.4091,0.6087,0,0.037,0
"lindirural_majengo_nangaka",0.2727,0.0952,0.8095,0.381,0.1429
"ilala_kimanga_tembomgwaza",0,0,0.1667,0.0163,0.3854
"mkuranga_mkuranga_dundani",0.5,0.1636,0.375,0.5676,0.8049
"ulanga_mtimbira_mtimbira",0.1386,0.2529,0,0.3646,0.7008
"tandahimba_michenjele_bandari",0,0.3333,0.8333,0,0
"morogoro_kibungojuu_nyingwa",0.4306,0.6528,0.2466,0.473,0.2133
"mtwararural_namtumbuka_namtumbukashuleni",0,0.14,0.2157,0.2885,0.0962
"rufiji_mahege_nyanjati",0,0.2727,0,0.0455,0.3636
"masasi_mwena_mtunungu",0.3579,0,0.2727,0.2475,0
"morogoro_tununguo_mlilingwa",0.4536,0.6082,0,0.8,0.5882
"kilwa_kipatimu_nandete",0.0278,0.4587,0.3482,0.2566,0.3652
"rufiji_mchukwi_mchukwia",0,0.2963,0,0,0.7857
"kinondoni_goba_goba",0.3922,0.6707,0,0.3161,0.2518
"kilwa_lihimalyao_namakongo",0.2727,0.5455,0,0,0.8
"tandahimba_mihambwe_lembela",0,0,0,0.7692,0
"nachingwea_mbondo_nakalonji",0.1667,0.1579,0.7368,0.7931,0.5862
"liwale_makata_kigwema",0,0.32,0.2308,0,0.0741
"ilala_kipawa_kipunguni",0.3178,0,0.3566,0.2368,0.3804
"morogoro_kiroka_kikundi",0.6207,0.3559,0.7288,0.5833,0.4664
"morogorourban_mjimkuu_boma",0,0.2258,0.7937,0,0.4286
"masasitownshipauthority_mwengemtapika_mayula",0.0566,0.3704,0.6727,0.2262,0.1176
"nachingwea_nambambo_darajani",0,0,0,0,0
"lindirural_mtumbya_kilimanjaro",0.7222,0,0.4118,0.5294,0.7059
"mtwararural_mtimbwilimbwi_mtimbwilimbwi",0.7917,0,0,0.8,0
"rufiji_bungu_bungub",0.1765,0.2941,0.2353,0.8,0.7826
"ulanga_kichangani_kichangani",0.2667,0.1383,0.3503,0.6442,0.5307
"masasi_mlingula_masiku",0.4286,0,0.5,0.4091,0
"lindirural_mandwanga_lindwandwali",0.75,0.7826,0.4348,0.087,0.6364
"nachingwea_namapwia_namapwia",0.1707,0.1667,0,0.6744,0.4419
"lindirural_mandwanga_mikongi",0.3448,0.7857,0.0357,0.037,0.1852
"kilwa_mingumbi_mingumbi",0.3333,0.125,0.56,0.3529,0.6889
"mkuranga_kisiju_binga",0.4194,0.2188,0.5,0,0.3235
"temeke_chamazi_kiponza",0.2571,0.2,0.0976,0.1111,0.1961
"nachingwea_kilimarondo_kilimarondo",0.6452,0.8065,0.6452,0.5161,0.7917
"kibahaurban_mailimoja_uyaoni",0.2893,0.5086,0.5936,0.5364,0.4964
"kinondoni_makumbusho_mbuyuni",0,0.5,0,0.2059,0.4324
"kibaha_mlandizi_vikurutimjini",0.2625,0.4485,0.6358,0.8,0.6962
"temeke_sandali_mwembeladu",0,0,0,0.6667,0.2308
"morogoro_mvuha_tulo",0.215,0.4722,0.7615,0.6937,0.5044
"nachingwea_mkotokuyana_mtokokuyana",0,0,0.6364,0.7917,0.8
"temeke_sandali_usalama",0,0,0,0.2778,0.1667
"ilala_majohe_mgeule",0.1667,0,0.5714,0.3333,0.7
"mtwararural_mahurunga_kihimika",0,0.4615,0.4444,0.037,0.25
"morogorourban_mwembesongo_mfunguakinywa",0.3889,0.2826,0.3434,0.6571,0.2364
"lindiurban_msinjahili_msonobarichini",0.6667,0.6667,0.6667,1,1
"lindirural_mandwanga_nambahu",0,0,0.0435,0,0.1304
"morogoro_bwakilachini_bwakilachini",0,0.6667,0,0.5507,0.5611
"kilwa_miguruwe_miguruwe",0.4286,0.3429,0.3611,0.08,0.5882
"morogorourban_kilakala_mahedu",0,0,0.4595,0.5513,0.5517
"ruangwa_chunyu_mihewe",0.16,0,0.5769,0.5769,0.7308
"morogorourban_uwanjawataifa_maelewanoa",0,0,0.8,0,0.6
"masasitownshipauthority_sululu_mkarakate",0.0741,0.1687,0.4824,0.2868,0.4324
"ulanga_itete_minazini",0.252,0.7965,0,0.5667,0.6128
"mtwararural_ndumbwe_mnyundo",0,0.8,0.3333,0.1875,0.25
"morogoro_bungu_mihange",0.5833,0.5833,0.1081,0.2973,0.2368
"kinondoni_ndugumbi_mpakani",0,0,1,0.5,0
"lindiurban_chikonji_jangwani",0.7222,0.5789,0.2105,0.6667,0.5
"morogoro_kidugalo_lubumu",0.4651,0,0,0.5281,0.4884
"mtwaraurban_chikongola_shuleyamisingimajengo",0.5,0,0,0.5,1
"morogorourban_kichangani_areasix",0.3254,0.3226,0.7832,0.6667,0.4933
"nachingwea_nambambo_ugogoni",0,0,0,0,0
"masasi_namajani_namajani",0.3333,0.8,0.2432,0.4,0.7885
"mtwararural_mtimbwilimbwi_namisangi",0,0,0,0,0
"kilombero_sanje_miwangani",0,0.0458,0.0443,0.5636,0.0872
"masasitownshipauthority_nyasa_matankini",0.0917,0.1429,0.3729,0.2548,0.1047
"nanyumbu_mangaka_ndwikaii",0,0,0.3333,0.5238,0.3333
"masasi_chikolopola_mkachima",0.32,0,0.7692,0.1538,0.0741
"masasi_mwena_mwena",0.5605,0.7953,0.3529,0.5684,0.598
"nachingwea_mnerongongo_kitandi",0.5143,0,0.5,0.7941,0.7941
"newala_mchemo_machenje",0.5,0,0.5,0,0
"morogorourban_mjimpya_makaburib",0.4545,0.1818,0,0.7143,0.3571
"ulanga_minepa_minepa",0.1802,0.5905,0.3099,0.4258,0.6713
"kilwa_kiranjeranje_mbwemkuru",0.6222,0.6642,0.4857,0.7963,0.7955
"mtwararural_dihimba_mpondomo",0.7778,0.2222,0.1579,0.1053,0
"kisarawe_kiluvya_tondoroni",0.8,0.338,0,0,0
"morogoro_mikese_fulwe",0.5227,0.2985,0.763,0.5255,0.5276
"newala_nakahako_mpalu",0.6923,0.8077,0.4,0,0
"liwale_mlembwe_mlembwe",0.7903,0,0.4444,0.1111,0
"mtwararural_madimba_msimbati",0,0,0.2105,0.1,0.2
"kinondoni_makumbusho_kisiwani",0,0.525,0,0.1064,0.4074
"morogoro_kasanga_longwe",0.5217,0.1304,0,0.6667,0.5
"kilwa_mingumbi_kililima",0,0.0588,0.6,0.3889,0.6389
"masasi_chiungutwa_maugura",0.4444,0,0.6111,0.2632,0
"mtwararural_ziwani_dingwida",0,0.5,0.2727,0.6364,0.8182
"kibaha_magindu_magindu",0.2899,0.7956,0.5892,0.6885,0.5729
"ulanga_iragua_kidugalo",0.3291,0.7644,0.7954,0.3973,0.551
"rufiji_umwe_umwekati",0.375,0.2927,0.4878,0.0244,0.1429
"nachingwea_naipanga_rahaleo",0,0.3273,0,0.1053,0.2105
"kibaha_bokomnemela_mnemelakibaoni",0,0,0.7273,0.5294,0.5493
"rufiji_dimani_miwaga",0,0.4167,0,0.2308,0.5385
"masasi_chigugu_chigugu",0.0208,0.7949,0.09,0.1084,0
"ilala_kariakoo_kariakoomagharibi",0.4,0,0,0,0
"lindirural_mnolela_simana",0,0.8,0.6071,0.2143,0.5
"morogoro_mkulazi_usungura",0.6471,0.2233,0,0.5943,0.7903
"mkuranga_lukanga_njopeka",0.0952,0.0233,0.1591,0.3197,0.1508
"lindirural_navanga_navanga",0.1607,0.2,0.4815,0.1509,0.0566
"mtwararural_mbawala_mailikumi",0,0.1034,0.3103,0.4667,0.5333
"morogoro_mkuyuni_changa",0,0.5833,0.16,0.8,0.2667
"kinondoni_kimara_baruti",0.3333,0.766,0.7647,0.3333,0.4167
"tandahimba_mkwiti_mkwitichini",0,0,0.6842,0.7895,0
"masasitownshipauthority_nyasa_mtaawanyasab",0.0492,0.1452,0.4219,0.1982,0.0714
"temeke_temeke_maganga",0.3678,0,0,0.8417,0.3433
"mtwaraurban_majengo_msikitini",0,0,0,0,0
"kilombero_lumemo_kiningina",0.2074,0.114,0.075,0.5694,0.5493
"morogoro_bwakilachini_mbwade",0,0.349,0,0.5425,0.4741
"kinondoni_mabwepande_mabwepande",0.2421,0.3571,0,0.6116,0.5504
"mkuranga_mkuranga_tengelea",0.4355,0.2581,0.4615,0.4565,0.75
"nachingwea_nambambo_nangangano",0,0,0,0,0
"rufiji_maparoni_msala",0,0.4375,0,0,0.125
"morogorourban_mazimbu_msikitini",0,0,0.7931,0.5854,0.4706
"masasitownshipauthority_mpindimbi_chisegu",0,0.5,0.5294,0.4062,0.4706
"liwale_lilombe_lilombe",0.3137,0.0577,0.1852,0.7778,0.2778
"morogorourban_uwanjawataifa_unguub",0,0.6667,1,0,1
"ulanga_malinyi_malinyi",0.037,0.095,0.2244,0.5554,0.5359
"nachingwea_marambo_ikungu",0.8043,0.8043,0.6744,0.7778,0.7778
"morogoro_tawa_kilemela",0.1429,0,0,0,0
"morogorourban_kiwanjachandege_kimunyu",0,0.473,0.6892,1,0.2432
"temeke_somangila_bamba",0.5614,0.1864,0.1746,0.2361,0.2987
"kisarawe_vihingo_mihugwe",0.4107,0.4561,0.614,0.4815,0.4815
"rufiji_mahege_tomoni",0,0.5625,0,0,0
"morogoro_lundi_tambuu",0,0.4221,0.2347,0.4905,0.3209
"temeke_mbagala_kizinga",0.1778,0.2604,0.4381,0.1441,0
"mtwaraurban_ufukoni_ufukonistendi",0.4054,0.5128,0.561,0.5455,0.3929
"rufiji_mahege_mahege",0,0.4545,0,0,0.1818
"newala_mchemo_mchemob",0,0,0,0,0
"mkuranga_magawa_makumbea",0.8182,0,0.5833,0.25,0
"mkuranga_tambani_mwanambaya",0.7949,0.6087,0.3077,0.45,0.2927
"kinondoni_bunju_kilungule",0.0682,0,0.8723,0.6038,0.5
"mtwararural_mtiniko_mtiniko",0.8,0,0,0,0.0952
"lindiurban_mikumbi_mikumbimagharibi",0,0,0.0714,0,0.0625
"kibahaurban_kibaha_kwamfipa",0.2624,0.3243,0.641,0.5427,0.4167
"nanyumbu_mikangaula_nangaramo",0.4667,0.5,0.8125,0.5385,0.5385
"rufiji_mlanzi_mchipi",0,0.5,0,0,0
"rufiji_mahege_hanga",0,0.5,0,0,0
"liwale_liwaleb_liwaleb",0.0788,0.0855,0.0589,0.5769,0
"kibahaurban_pangani_mtakuja",0.1053,0.4762,0.6957,0.25,0.537
"kibaha_bokomnemela_mpiji",0.354,0.1466,0.5984,0.392,0.3712
"lindirural_nyangao_nyangaoa",0,0.4474,0.4865,0.5306,0.4324
"mtwaraurban_shangani_kiyangua",0.2373,0,0.2615,0.3182,0.6875
"kibaha_bokomnemela_mkalambati",0,0,0.438,0.5161,0.7922
"masasitownshipauthority_mwengemtapika_mwengemtapika",0.0341,0.4157,0.7753,0.1913,0.1698
"tandahimba_naputa_namdwani",0,0.75,0.125,0.25,0.125
"masasi_namalenga_msokosela",0.3125,0,0.1765,0.4706,0
"lindirural_chiponda_chiodyab",0,0,0.5217,0.5556,0
"morogoro_singisa_nyamigadub",0.1538,0.3,0.8,0.3125,0.3913
"masasi_sindano_luatala",0.4286,0,0.4318,0.5778,0
"newala_kitangari_namkonda",0,0,0.7826,0,0
"lindirural_mnolela_namunda",0.7609,0.6222,0.7955,0.359,0.3429
"newala_mchemo_lengo",0.125,0,0.1875,0,0
"masasitownshipauthority_jida_mtaawajamhuri",0,0.2778,0.2545,0.3036,0.0536
"ulanga_kilosakwampepo_kilosakwampepo",0,0.0973,0.0424,0.584,0.5879
"mkuranga_mkamba_chamgoi",0.7826,0,0.16,0.2,0.8077
"mtwaraurban_railway_mkunguni",0.1818,0,0,0.3846,0.2143
"mtwararural_mbawala_nachenjele",0,0.1538,0.3571,0.2857,0.7857
"kinondoni_msigani_kwayusufu",0.4194,0.7879,0.8182,0.4848,0.4857
"masasitownshipauthority_mtandi_malambojuu",0.0714,0.2558,0.5556,0.3276,0.3143
"temeke_keko_kekomwangab",0,0,0,0.1961,0.4906
"kinondoni_makurumla_kimamba",0.4717,0.6727,0.8361,0.0781,0
